,0,-0.0006,-100.8,-117.6
,0,-0.0006,-100.8,-117.6
,0.0001,-0.0005,-84,-100.8
,0.0004,-1E-04,-16.8,-33.6
,1E-04,9.97466E-18,1.67574E-12,-16.8
,0.0005,0.0005,84,0
,-0.0001,0.0004,67.2,-16.8
,0.0006,0.001,168,0
,0,0.001,168,0
,0,0.001,168,0
,0.0002,0.0012,201.6,0
,1E-04,0.0013,218.4,0
,-0.0003,0.001,168,-50.4
,-0.0003,0.0007,117.6,-100.8
,0.0003,0.001,168,-50.4
,0,0.001,168,-50.4
,0,0.001,168,-50.4
,0.0002,0.0012,201.6,-16.8
,0,0.0012,201.6,-16.8
,-0.0001,0.0011,184.8,-33.6
,0,0.0011,184.8,-33.6
,0.0004,0.0015,252,0
,-0.0003,0.0012,201.6,-50.4
,0,0.0012,201.6,-50.4
,0.0001,0.0013,218.4,-33.6
,-0.0003,0.001,168,-84
,-0.0002,0.0008,134.4,-117.6
,0.0001,0.0009,151.2,-100.8
,0,0.0009,151.2,-100.8
,0.0007,0.0016,268.8,0
,0.0008,0.0024,403.2,0
,0.0002,0.0026,436.8,0
,1E-04,0.0027,453.6,0
,0,0.0027,453.6,0
,0,0.0027,453.6,0
,0,0.0027,453.6,0
,-0.0003,0.0024,403.2,-50.4
,1E-04,0.0025,420,-33.6
,-0.0002,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,0.0002,0.0025,420,-33.6
,-0.0002,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,-0.0003,0.002,336,-117.6
,0,0.002,336,-117.6
,-0.0003,0.0017,285.6,-168
,0,0.0017,285.6,-168
,0.0001,0.0018,302.4,-151.2
,-0.0003,0.0015,252,-201.6
,-0.0002,0.0013,218.4,-235.2
,-0.0002,0.0011,184.8,-268.8
,0.0001,0.0012,201.6,-252
,-1E-04,0.0011,184.8,-268.8
,-0.0003,0.0008,134.4,-319.2
,0.0002,0.001,168,-285.6
,-0.0003,0.0007,117.6,-336
,-0.0001,0.0006,100.8,-352.8
,-0.0003,0.0003,50.4,-403.2
,-0.0003,9.86624E-18,1.65753E-12,-453.6
,0,9.86624E-18,1.65753E-12,-453.6
,0,9.86624E-18,1.65753E-12,-453.6
,-1E-04,-1E-04,-16.8,-470.4
,-0.0003,-0.0004,-67.2,-520.8
,0,-0.0004,-67.2,-520.8
,0.0003,-1E-04,-16.8,-470.4
,0.0006,0.0005,84,-369.6
,0.0003,0.0008,134.4,-319.2
,0.0006,0.0014,235.2,-218.4
,0.0003,0.0017,285.6,-168
,0,0.0017,285.6,-168
,0.0002,0.0019,319.2,-134.4
,0.0003,0.0022,369.6,-84
,-0.0003,0.0019,319.2,-134.4
,0.0002,0.0021,352.8,-100.8
,0.0002,0.0023,386.4,-67.2
,0,0.0023,386.4,-67.2
,-0.0003,0.002,336,-117.6
,0.0002,0.0022,369.6,-84
,0.0007,0.0029,487.2,0
,0,0.0029,487.2,0
,-0.0003,0.0026,436.8,-50.4
,0.0002,0.0028,470.4,-16.8
,0.0006,0.0034,571.2,0
,-0.0003,0.0031,520.8,-50.4
,0.0004,0.0035,588,0
,0,0.0035,588,0
,0,0.0035,588,0
,0.0004,0.0039,655.2,0
,0,0.0039,655.2,0
,0,0.0039,655.2,0
,-0.0002,0.0037,621.6,-33.6
,0.002,0.0057,957.6,0
,0,0.0057,957.6,0
,0,0.0057,957.6,0
,-0.0001,0.0056,940.8,-16.8
,-0.0003,0.0053,890.4,-67.2
,-0.0003,0.005,840,-117.6
,0.0002,0.0052,873.6,-84
,0,0.0052,873.6,-84
,0.0003,0.0055,924,-33.6
,-0.0001,0.0054,907.2,-50.4
,0,0.0054,907.2,-50.4
,0.0003,0.0057,957.6,-6.82121E-13
,0.0001,0.0058,974.4,0
,-0.0001,0.0057,957.6,-16.8
,0,0.0057,957.6,-16.8
,1E-04,0.0058,974.4,-1.02318E-12
,-0.0003,0.0055,924,-50.4
,-0.0003,0.0052,873.6,-100.8
,1E-04,0.0053,890.4,-84
,-0.0001,0.0052,873.6,-100.8
,0.0011,0.0063,1058.4,0
,0.0004,0.0067,1125.6,0
,0.0002,0.0069,1159.2,0
,0,0.0069,1159.2,0
,-0.0003,0.0066,1108.8,-50.4
,1E-04,0.0067,1125.6,-33.6
,-0.0003,0.0064,1075.2,-84
,-0.0003,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,-0.0003,0.0058,974.4,-184.8
,0,0.0058,974.4,-184.8
,0,0.0058,974.4,-184.8
,-0.0002,0.0056,940.8,-218.4
,0.0004,0.006,1008,-151.2
,0.0002,0.0062,1041.6,-117.6
,-0.0003,0.0059,991.2,-168
,0.0005,0.0064,1075.2,-84
,0.0001,0.0065,1092,-67.2
,-1E-04,0.0064,1075.2,-84
,0,0.0064,1075.2,-84
,0,0.0064,1075.2,-84
,-0.0001,0.0063,1058.4,-100.8
,0.0001,0.0064,1075.2,-84
,0.0001,0.0065,1092,-67.2
,0,0.0065,1092,-67.2
,0,0.0065,1092,-67.2
,-0.0002,0.0063,1058.4,-100.8
,0,0.0063,1058.4,-100.8
,-0.0003,0.006,1008,-151.2
,-0.0003,0.0057,957.6,-201.6
,-0.0002,0.0055,924,-235.2
,1E-04,0.0056,940.8,-218.4
,0.0002,0.0058,974.4,-184.8
,0.0001,0.0059,991.2,-168
,-0.0001,0.0058,974.4,-184.8
,0,0.0058,974.4,-184.8
,0,0.0058,974.4,-184.8
,-0.0003,0.0055,924,-235.2
,1E-04,0.0056,940.8,-218.4
,-0.0003,0.0053,890.4,-268.8
,-0.0003,0.005,840,-319.2
,0.0005,0.0055,924,-235.2
,-0.0002,0.0053,890.4,-268.8
,0.0002,0.0055,924,-235.2
,0,0.0055,924,-235.2
,0,0.0055,924,-235.2
,-0.0003,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,-0.0001,0.0051,856.8,-302.4
,0,0.0051,856.8,-302.4
,0.0001,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,0,0.0052,873.6,-285.6
,-0.0003,0.0049,823.2,-336
,-0.0003,0.0046,772.8,-386.4
,0,0.0046,772.8,-386.4
,-0.0003,0.0043,722.4,-436.8
,0.0002,0.0045,756,-403.2
,0,0.0045,756,-403.2
,0.0001,0.0046,772.8,-386.4
,0,0.0046,772.8,-386.4
,0.0002,0.0048,806.4,-352.8
,0.0001,0.0049,823.2,-336
,0,0.0049,823.2,-336
,0,0.0049,823.2,-336
,0.0007,0.0056,940.8,-218.4
,-0.0002,0.0054,907.2,-252
,0,0.0054,907.2,-252
,-0.0003,0.0051,856.8,-302.4
,1E-04,0.0052,873.6,-285.6
,-0.0003,0.0049,823.2,-336
,0,0.0049,823.2,-336
,0,0.0049,823.2,-336
,0,0.0049,823.2,-336
,0.0003,0.0052,873.6,-285.6
,-0.0001,0.0051,856.8,-302.4
,0,0.0051,856.8,-302.4
,0.0001,0.0052,873.6,-285.6
,0.0001,0.0053,890.4,-268.8
,-1E-04,0.0052,873.6,-285.6
,0.0001,0.0053,890.4,-268.8
,0.0002,0.0055,924,-235.2
,0.0001,0.0056,940.8,-218.4
,0,0.0056,940.8,-218.4
,-0.0002,0.0054,907.2,-252
,0.0002,0.0056,940.8,-218.4
,-0.0003,0.0053,890.4,-268.8
,-0.0003,0.005,840,-319.2
,-0.0003,0.0047,789.6,-369.6
,0.0006,0.0053,890.4,-268.8
,0,0.0053,890.4,-268.8
,0,0.0053,890.4,-268.8
,-0.0001,0.0052,873.6,-285.6
,-0.0003,0.0049,823.2,-336
,-0.0003,0.0046,772.8,-386.4
,0.0005,0.0051,856.8,-302.4
,0,0.0051,856.8,-302.4
,-0.0003,0.0048,806.4,-352.8
,0.0003,0.0051,856.8,-302.4
,0.0002,0.0053,890.4,-268.8
,1E-04,0.0054,907.2,-252
,0,0.0054,907.2,-252
,0.0004,0.0058,974.4,-184.8
,0,0.0058,974.4,-184.8
,1E-04,0.0059,991.2,-168
,0.0005,0.0064,1075.2,-84
,0.0002,0.0066,1108.8,-50.4
,0,0.0066,1108.8,-50.4
,0,0.0066,1108.8,-50.4
,0.0001,0.0067,1125.6,-33.6
,-0.0003,0.0064,1075.2,-84
,0,0.0064,1075.2,-84
,-1E-04,0.0063,1058.4,-100.8
,-0.0001,0.0062,1041.6,-117.6
,0.0002,0.0064,1075.2,-84
,-0.0003,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,-0.0003,0.0058,974.4,-184.8
,0.0005,0.0063,1058.4,-100.8
,0.0001,0.0064,1075.2,-84
,0.0002,0.0066,1108.8,-50.4
,0,0.0066,1108.8,-50.4
,-0.0003,0.0063,1058.4,-100.8
,-0.0003,0.006,1008,-151.2
,0.0006,0.0066,1108.8,-50.4
,0,0.0066,1108.8,-50.4
,0,0.0066,1108.8,-50.4
,-0.0003,0.0063,1058.4,-100.8
,1E-04,0.0064,1075.2,-84
,0,0.0064,1075.2,-84
,0.0001,0.0065,1092,-67.2
,-0.0001,0.0064,1075.2,-84
,0,0.0064,1075.2,-84
,-0.0003,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,0,0.0061,1024.8,-134.4
,-0.0003,0.0058,974.4,-184.8
,-0.0003,0.0055,924,-235.2
,0,0.0055,924,-235.2
,-0.0003,0.0052,873.6,-285.6
,-1E-04,0.0051,856.8,-302.4
,-0.0002,0.0049,823.2,-336
,-0.0002,0.0047,789.6,-369.6
,-0.0003,0.0044,739.2,-420
,-0.0003,0.0041,688.8,-470.4
,-0.0003,0.0038,638.4,-520.8
,-0.0003,0.0035,588,-571.2
,0.0002,0.0037,621.6,-537.6
,0,0.0037,621.6,-537.6
,0,0.0037,621.6,-537.6
,0,0.0037,621.6,-537.6
,0.0002,0.0039,655.2,-504
,0,0.0039,655.2,-504
,-0.0003,0.0036,604.8,-554.4
,0,0.0036,604.8,-554.4
,0.0004,0.004,672,-487.2
,-0.0003,0.0037,621.6,-537.6
,0.0001,0.0038,638.4,-520.8
,0,0.0038,638.4,-520.8
,0.0008,0.0046,772.8,-386.4
,0,0.0046,772.8,-386.4
,-0.0003,0.0043,722.4,-436.8
,1E-04,0.0044,739.2,-420
,-0.0003,0.0041,688.8,-470.4
,0,0.0041,688.8,-470.4
,0,0.0041,688.8,-470.4
,-0.0002,0.0039,655.2,-504
,0.0003,0.0042,705.6,-453.6
,-0.0003,0.0039,655.2,-504
,0.0005,0.0044,739.2,-420
,0,0.0044,739.2,-420
,0,0.0044,739.2,-420
,0,0.0044,739.2,-420
,-0.0001,0.0043,722.4,-436.8
,0,0.0043,722.4,-436.8
,0.001,0.0053,890.4,-268.8
,0.0003,0.0056,940.8,-218.4
,0.0002,0.0058,974.4,-184.8
,0.0004,0.0062,1041.6,-117.6
,0.0005,0.0067,1125.6,-33.6
,0.0002,0.0069,1159.2,0
,0.0001,0.007,1176,0
,0.0002,0.0072,1209.6,0
,0,0.0072,1209.6,0
,0.0003,0.0075,1260,0
,-0.0001,0.0074,1243.2,-16.8
,0,0.0074,1243.2,-16.8
,-0.0001,0.0073,1226.4,-33.6
,0.0003,0.0076,1276.8,0
,0.0001,0.0077,1293.6,0
,0,0.0077,1293.6,0
,0.0002,0.0079,1327.2,0
,0.0008,0.0087,1461.6,0
,0.0001,0.0088,1478.4,0
,0.0007,0.0095,1596,0
,0.0003,0.0098,1646.4,0
,1E-04,0.0099,1663.2,0
,-1E-04,0.0098,1646.4,-16.8
,0,0.0098,1646.4,-16.8
,-0.0003,0.0095,1596,-67.2
,0,0.0095,1596,-67.2
,-0.0003,0.0092,1545.6,-117.6
,-0.0001,0.0091,1528.8,-134.4
,0.0001,0.0092,1545.6,-117.6
,0,0.0092,1545.6,-117.6
,0,0.0092,1545.6,-117.6
,0,0.0092,1545.6,-117.6
,-0.0003,0.0089,1495.2,-168
,0.0001,0.009,1512,-151.2
,0.0002,0.0092,1545.6,-117.6
,0,0.0092,1545.6,-117.6
,0,0.0092,1545.6,-117.6
,-0.0003,0.0089,1495.2,-168
,0,0.0089,1495.2,-168
,0,0.0089,1495.2,-168
,-0.0003,0.0086,1444.8,-218.4
,0,0.0086,1444.8,-218.4
,0,0.0086,1444.8,-218.4
,-0.0003,0.0083,1394.4,-268.8
,0,0.0083,1394.4,-268.8
,-0.0001,0.0082,1377.6,-285.6
,0.0005,0.0087,1461.6,-201.6
,-0.0003,0.0084,1411.2,-252
,-0.0003,0.0081,1360.8,-302.4
,-0.0003,0.0078,1310.4,-352.8
,0,0.0078,1310.4,-352.8
,0,0.0078,1310.4,-352.8
,-0.0002,0.0076,1276.8,-386.4
,0,0.0076,1276.8,-386.4
,0.0005,0.0081,1360.8,-302.4
,0,0.0081,1360.8,-302.4
,-0.0002,0.0079,1327.2,-336
,0.0003,0.0082,1377.6,-285.6
,0.0005,0.0087,1461.6,-201.6
,-0.0003,0.0084,1411.2,-252
,-1E-04,0.0083,1394.4,-268.8
,0.0002,0.0085,1428,-235.2
,-0.0003,0.0082,1377.6,-285.6
,-0.0003,0.0079,1327.2,-336
,1E-04,0.008,1344,-319.2
,0.0003,0.0083,1394.4,-268.8
,-0.0003,0.008,1344,-319.2
,0.001,0.009,1512,-151.2
,0,0.009,1512,-151.2
,0.0003,0.0093,1562.4,-100.8
,-0.0002,0.0091,1528.8,-134.4
,0,0.0091,1528.8,-134.4
,-0.0001,0.009,1512,-151.2
,0.0004,0.0094,1579.2,-84
,-0.0003,0.0091,1528.8,-134.4
,0,0.0091,1528.8,-134.4
,-0.0003,0.0088,1478.4,-184.8
,0.0002,0.009,1512,-151.2
,0.0001,0.0091,1528.8,-134.4
,0.0003,0.0094,1579.2,-84
,0,0.0094,1579.2,-84
,0.0011,0.0105,1764,0
,-0.0001,0.0104,1747.2,-16.8
,1E-04,0.0105,1764,-1.13687E-12
,0.0003,0.0108,1814.4,0
,-0.0003,0.0105,1764,-50.4
,0,0.0105,1764,-50.4
,0,0.0105,1764,-50.4
,-0.0002,0.0103,1730.4,-84
,0.0002,0.0105,1764,-50.4
,0.0001,0.0106,1780.8,-33.6
,0,0.0106,1780.8,-33.6
,0.0003,0.0109,1831.2,0
,0.0003,0.0112,1881.6,0
,0,0.0112,1881.6,0
,-0.0002,0.011,1848,-33.6
,-0.0003,0.0107,1797.6,-84
,0.0001,0.0108,1814.4,-67.2
,0.0001,0.0109,1831.2,-50.4
,0,0.0109,1831.2,-50.4
,1E-04,0.011,1848,-33.6
,0.0001,0.0111,1864.8,-16.8
,0,0.0111,1864.8,-16.8
,0.0003,0.0114,1915.2,0
,0.0003,0.0117,1965.6,0
,0,0.0117,1965.6,0
,0.0001,0.0118,1982.4,0
,0,0.0118,1982.4,0
,0.0003,0.0121,2032.8,0
,0.0001,0.0122,2049.6,0
,0,0.0122,2049.6,0
,-0.0002,0.012,2016,-33.6
,-0.0003,0.0117,1965.6,-84
,0.0003,0.012,2016,-33.6
,0.0003,0.0123,2066.4,0
,-0.0003,0.012,2016,-50.4
,1E-04,0.0121,2032.8,-33.6
,-0.0003,0.0118,1982.4,-84
,-0.0003,0.0115,1932,-134.4
,0.0002,0.0117,1965.6,-100.8
,0.0001,0.0118,1982.4,-84
,0,0.0118,1982.4,-84
,-1E-04,0.0117,1965.6,-100.8
,0.0005,0.0122,2049.6,-16.8
,0.0002,0.0124,2083.2,0
,0.0006,0.013,2184,0
,-0.0003,0.0127,2133.6,-50.4
,0,0.0127,2133.6,-50.4
,0,0.0127,2133.6,-50.4
,-0.0003,0.0124,2083.2,-100.8
,0.0003,0.0127,2133.6,-50.4
,0.0015,0.0142,2385.6,0
,0.0003,0.0145,2436,0
,0,0.0145,2436,0
,-0.0003,0.0142,2385.6,-50.4
,0,0.0142,2385.6,-50.4
,0.0002,0.0144,2419.2,-16.8
,0,0.0144,2419.2,-16.8
,0.0011,0.0155,2604,0
,-1E-04,0.0154,2587.2,-16.8
,0.0003,0.0157,2637.6,0
,0,0.0157,2637.6,0
,-0.0001,0.0156,2620.8,-16.8
,0,0.0156,2620.8,-16.8
,0.0005,0.0161,2704.8,0
,-0.0001,0.016,2688,-16.8
,-0.0003,0.0157,2637.6,-67.2
,0.0008,0.0165,2772,0
,0,0.0165,2772,0
,0,0.0165,2772,0
,0.0001,0.0166,2788.8,0
,1E-04,0.0167,2805.6,0
,-0.0003,0.0164,2755.2,-50.4
,0.0001,0.0165,2772,-33.6
,0.0007,0.0172,2889.6,0
,0.0001,0.0173,2906.4,0
,0,0.0173,2906.4,0
,0,0.0173,2906.4,0
,-0.0003,0.017,2856,-50.4
,-0.0003,0.0167,2805.6,-100.8
,-0.0003,0.0164,2755.2,-151.2
,-0.0003,0.0161,2704.8,-201.6
,0.0002,0.0163,2738.4,-168
,-0.0001,0.0162,2721.6,-184.8
,0,0.0162,2721.6,-184.8
,0,0.0162,2721.6,-184.8
,-0.0003,0.0159,2671.2,-235.2
,-0.0003,0.0156,2620.8,-285.6
,-0.0002,0.0154,2587.2,-319.2
,0,0.0154,2587.2,-319.2
,0.0003,0.0157,2637.6,-268.8
,0,0.0157,2637.6,-268.8
,0,0.0157,2637.6,-268.8
,1E-04,0.0158,2654.4,-252
,-0.0002,0.0156,2620.8,-285.6
,0.0005,0.0161,2704.8,-201.6
,-0.0003,0.0158,2654.4,-252
,0.0002,0.016,2688,-218.4
,0,0.016,2688,-218.4
,0.0004,0.0164,2755.2,-151.2
,-0.0002,0.0162,2721.6,-184.8
,0.0002,0.0164,2755.2,-151.2
,0,0.0164,2755.2,-151.2
,0,0.0164,2755.2,-151.2
,0,0.0164,2755.2,-151.2
,-0.0003,0.0161,2704.8,-201.6
,-1E-04,0.016,2688,-218.4
,-0.0003,0.0157,2637.6,-268.8
,-0.0003,0.0154,2587.2,-319.2
,0.0003,0.0157,2637.6,-268.8
,0.0001,0.0158,2654.4,-252
,0,0.0158,2654.4,-252
,0.0005,0.0163,2738.4,-168
,-0.0003,0.016,2688,-218.4
,0,0.016,2688,-218.4
,-0.0002,0.0158,2654.4,-252
,0.0002,0.016,2688,-218.4
,0.0002,0.0162,2721.6,-184.8
,-0.0002,0.016,2688,-218.4
,-1E-04,0.0159,2671.2,-235.2
,0,0.0159,2671.2,-235.2
,-0.0003,0.0156,2620.8,-285.6
,-0.0003,0.0153,2570.4,-336
,0.0003,0.0156,2620.8,-285.6
,-0.0003,0.0153,2570.4,-336
,0.0002,0.0155,2604,-302.4
,-0.0001,0.0154,2587.2,-319.2
,1E-04,0.0155,2604,-302.4
,0,0.0155,2604,-302.4
,-0.0001,0.0154,2587.2,-319.2
,0,0.0154,2587.2,-319.2
,-0.0003,0.0151,2536.8,-369.6
,0,0.0151,2536.8,-369.6
,0.0003,0.0154,2587.2,-319.2
,0.0004,0.0158,2654.4,-252
,-0.0003,0.0155,2604,-302.4
,-0.0003,0.0152,2553.6,-352.8
,0,0.0152,2553.6,-352.8
,-0.0001,0.0151,2536.8,-369.6
,-0.0003,0.0148,2486.4,-420
,-0.0003,0.0145,2436,-470.4
,-0.0001,0.0144,2419.2,-487.2
,-0.0003,0.0141,2368.8,-537.6
,0.0001,0.0142,2385.6,-520.8
,0.0002,0.0144,2419.2,-487.2
,-0.0002,0.0142,2385.6,-520.8
,0,0.0142,2385.6,-520.8
,0,0.0142,2385.6,-520.8
,0,0.0142,2385.6,-520.8
,0,0.0142,2385.6,-520.8
,0.0001,0.0143,2402.4,-504
,-0.0003,0.014,2352,-554.4
,0.0002,0.0142,2385.6,-520.8
,-0.0003,0.0139,2335.2,-571.2
,-0.0003,0.0136,2284.8,-621.6
,-0.0003,0.0133,2234.4,-672
,-0.0002,0.0131,2200.8,-705.6
,0,0.0131,2200.8,-705.6
,-1E-04,0.013,2184,-722.4
,0,0.013,2184,-722.4
,-0.0003,0.0127,2133.6,-772.8
,-0.0003,0.0124,2083.2,-823.2
,0.0001,0.0125,2100,-806.4
,0.0006,0.0131,2200.8,-705.6
,0.0002,0.0133,2234.4,-672
,0.0003,0.0136,2284.8,-621.6
,0,0.0136,2284.8,-621.6
,0,0.0136,2284.8,-621.6
,0,0.0136,2284.8,-621.6
,0,0.0136,2284.8,-621.6
,-0.0001,0.0135,2268,-638.4
,0.0001,0.0136,2284.8,-621.6
,0,0.0136,2284.8,-621.6
,-0.0003,0.0133,2234.4,-672
,-0.0003,0.013,2184,-722.4
,-0.0003,0.0127,2133.6,-772.8
,-0.0003,0.0124,2083.2,-823.2
,0.0003,0.0127,2133.6,-772.8
,-1E-04,0.0126,2116.8,-789.6
,0,0.0126,2116.8,-789.6
,0,0.0126,2116.8,-789.6
,0.0002,0.0128,2150.4,-756
,-0.0003,0.0125,2100,-806.4
,-0.0003,0.0122,2049.6,-856.8
,0,0.0122,2049.6,-856.8
,-0.0003,0.0119,1999.2,-907.2
,0,0.0119,1999.2,-907.2
,-0.0003,0.0116,1948.8,-957.6
,0.0003,0.0119,1999.2,-907.2
,-0.0003,0.0116,1948.8,-957.6
,-0.0001,0.0115,1932,-974.4
,-0.0001,0.0114,1915.2,-991.2
,0.0007,0.0121,2032.8,-873.6
,0.0004,0.0125,2100,-806.4
,0.0004,0.0129,2167.2,-739.2
,-0.0003,0.0126,2116.8,-789.6
,0,0.0126,2116.8,-789.6
,0,0.0126,2116.8,-789.6
,0.0001,0.0127,2133.6,-772.8
,-0.0003,0.0124,2083.2,-823.2
,-0.0003,0.0121,2032.8,-873.6
,1E-04,0.0122,2049.6,-856.8
,0.0008,0.013,2184,-722.4
,0.0001,0.0131,2200.8,-705.6
,0,0.0131,2200.8,-705.6
,0.0002,0.0133,2234.4,-672
,0.0001,0.0134,2251.2,-655.2
,-0.0003,0.0131,2200.8,-705.6
,-0.0003,0.0128,2150.4,-756
,0,0.0128,2150.4,-756
,0,0.0128,2150.4,-756
,1E-04,0.0129,2167.2,-739.2
,0.0004,0.0133,2234.4,-672
,-0.0001,0.0132,2217.6,-688.8
,0,0.0132,2217.6,-688.8
,0.0003,0.0135,2268,-638.4
,-0.0003,0.0132,2217.6,-688.8
,0,0.0132,2217.6,-688.8
,0.0006,0.0138,2318.4,-588
,-0.0003,0.0135,2268,-638.4
,0.0003,0.0138,2318.4,-588
