Timestamp (UTC),Open,High,Low,Close,RB Jun23-Jul23 Calendar: Volume,RB Jun23-Jul23 Calendar: ATR ‌ATR‌ (14)
2023-02-13 21:15:00,0.0454,0.0454,0.0454,0.0454,5,4.750240297
2023-02-13 21:45:00,0.0450,0.0455,0.0449,0.0455,10,4.839508847
2023-02-14 07:30:00,0.0446,0.0446,0.0445,0.0445,8,5.208115358
2023-02-14 07:45:00,0.0446,0.0448,0.0445,0.0448,4,5.050392832
2023-02-14 08:00:00,0.0443,0.0443,0.0442,0.0442,2,5.118221916
2023-02-14 08:15:00,0.0440,0.0440,0.0438,0.0438,45,5.038348922
2023-02-14 08:30:00,0.0443,0.0448,0.0443,0.0448,6,5.39275257
2023-02-14 09:00:00,0.0442,0.0446,0.0442,0.0446,3,5.436127387
2023-02-14 09:15:00,0.0445,0.0445,0.0441,0.0441,3,5.40497543
2023-02-14 09:30:00,0.0448,0.0448,0.0448,0.0448,8,5.518905757
2023-02-14 09:45:00,0.0443,0.0443,0.0441,0.0441,4,5.624698203
2023-02-14 10:00:00,0.0443,0.0443,0.0443,0.0443,2,5.365791188
2023-02-14 10:15:00,0.0448,0.0449,0.0448,0.0448,9,5.411091818
2023-02-14 11:00:00,0.0444,0.0444,0.0444,0.0444,2,5.310299545
2023-02-14 11:15:00,0.0444,0.0444,0.0444,0.0444,2,4.930992435
2023-02-14 11:45:00,0.0444,0.0445,0.0444,0.0444,6,4.650207261
2023-02-14 12:00:00,0.0443,0.0445,0.0439,0.0441,16,4.746621028
2023-02-14 12:30:00,0.0440,0.0440,0.0434,0.0434,15,4.907576669
2023-02-14 12:45:00,0.0434,0.0439,0.0434,0.0439,10,4.914178335
2023-02-14 13:00:00,0.0440,0.0440,0.0435,0.0435,7,4.920308454
2023-02-14 13:15:00,0.0436,0.0437,0.0431,0.0432,42,4.997429279
2023-02-14 13:30:00,0.0434,0.0438,0.0432,0.0434,19,5.069041473
2023-02-14 13:45:00,0.0433,0.0436,0.0424,0.0424,47,5.564109939
2023-02-14 14:00:00,0.0421,0.0425,0.0410,0.0412,192,6.238102087
2023-02-14 14:15:00,0.0412,0.0416,0.0410,0.0410,37,6.221094795
2023-02-14 14:30:00,0.0408,0.0409,0.0400,0.0408,271,6.491016595
2023-02-14 14:45:00,0.0408,0.0410,0.0401,0.0402,458,6.670229695
2023-02-14 15:00:00,0.0401,0.0417,0.0400,0.0413,274,7.408070431
2023-02-14 15:15:00,0.0413,0.0414,0.0411,0.0414,93,7.093208258
2023-02-14 15:30:00,0.0414,0.0418,0.0408,0.0410,77,7.300836239
2023-02-14 15:45:00,0.0408,0.0408,0.0403,0.0405,122,7.279347937
2023-02-14 16:00:00,0.0405,0.0410,0.0403,0.0405,88,7.259394513
2023-02-14 16:15:00,0.0405,0.0406,0.0397,0.0398,321,7.383723476
2023-02-14 16:30:00,0.0398,0.0401,0.0394,0.0397,92,7.356314656
2023-02-14 16:45:00,0.0400,0.0402,0.0389,0.0391,41,7.759435038
2023-02-14 17:00:00,0.0393,0.0395,0.0390,0.0392,69,7.562332535
2023-02-14 17:15:00,0.0392,0.0396,0.0389,0.0390,80,7.522165926
2023-02-14 17:30:00,0.0388,0.0398,0.0388,0.0398,119,7.699154074
2023-02-14 17:45:00,0.0399,0.0400,0.0398,0.0398,26,7.29207164
2023-02-14 18:00:00,0.0396,0.0398,0.0394,0.0395,64,7.056923666
2023-02-14 18:15:00,0.0394,0.0399,0.0394,0.0398,44,6.910000547
2023-02-14 18:30:00,0.0398,0.0400,0.0398,0.0398,86,6.559286222
2023-02-14 18:45:00,0.0398,0.0400,0.0398,0.0399,31,6.23362292
2023-02-14 19:00:00,0.0398,0.0399,0.0390,0.0394,114,6.431221283
2023-02-14 19:15:00,0.0394,0.0400,0.0391,0.0392,483,6.614705477
2023-02-14 19:30:00,0.0393,0.0396,0.0391,0.0396,52,6.499369372
2023-02-14 19:45:00,0.0394,0.0394,0.0391,0.0391,157,6.392271559
2023-02-14 20:00:00,0.0393,0.0394,0.0392,0.0393,16,6.149966448
2023-02-14 20:15:00,0.0393,0.0393,0.0392,0.0392,3,5.782111702
2023-02-14 20:30:00,0.0392,0.0394,0.0392,0.0394,2,5.511960866
2023-02-14 20:45:00,0.0394,0.0394,0.0394,0.0394,3,5.118249375
2023-02-14 21:15:00,0.0396,0.0396,0.0396,0.0396,11,4.895517277
2023-02-14 21:30:00,0.0396,0.0398,0.0396,0.0398,21,4.688694615
2023-02-14 21:45:00,0.0396,0.0397,0.0396,0.0396,11,4.496644999
2023-02-15 03:00:00,0.0396,0.0396,0.0396,0.0396,3,4.175456071
2023-02-15 06:00:00,0.0387,0.0387,0.0382,0.0382,12,4.877209209
2023-02-15 06:45:00,0.0382,0.0382,0.0377,0.0378,12,4.885979979
2023-02-15 07:00:00,0.0378,0.0378,0.0378,0.0378,2,4.536981409
2023-02-15 07:15:00,0.0378,0.0379,0.0377,0.0378,11,4.355768452
2023-02-15 08:00:00,0.0375,0.0375,0.0375,0.0375,4,4.258927848
2023-02-15 08:15:00,0.0375,0.0377,0.0375,0.0377,7,4.097575859
2023-02-15 08:45:00,0.0375,0.0375,0.0373,0.0373,252,4.090606155
2023-02-15 09:00:00,0.0374,0.0374,0.0374,0.0374,7,3.869848572
2023-02-15 09:15:00,0.0375,0.0375,0.0373,0.0374,106,3.73628796
2023-02-15 09:30:00,0.0373,0.0373,0.0373,0.0373,10,3.54083882
2023-02-15 09:45:00,0.0374,0.0374,0.0374,0.0374,4,3.359350333
2023-02-15 10:00:00,0.0374,0.0375,0.0374,0.0375,14,3.190825309
2023-02-15 10:15:00,0.0375,0.0375,0.0375,0.0375,3,2.962909215
2023-02-15 10:30:00,0.0375,0.0375,0.0375,0.0375,74,2.751272843
2023-02-15 10:45:00,0.0375,0.0375,0.0374,0.0375,95,2.626181926
2023-02-15 11:00:00,0.0375,0.0375,0.0373,0.0375,156,2.581454645
2023-02-15 11:15:00,0.0378,0.0378,0.0377,0.0378,3,2.611350742
2023-02-15 12:00:00,0.0376,0.0377,0.0376,0.0377,6,2.567682832
2023-02-15 12:15:00,0.0377,0.0377,0.0375,0.0375,26,2.527134058
2023-02-15 12:30:00,0.0376,0.0376,0.0376,0.0376,5,2.418053054
2023-02-15 12:45:00,0.0373,0.0375,0.0373,0.0375,55,2.459620693
2023-02-15 13:00:00,0.0375,0.0376,0.0373,0.0375,67,2.498219215
2023-02-15 13:15:00,0.0374,0.0389,0.0373,0.0387,145,3.462632128
2023-02-15 13:30:00,0.0386,0.0386,0.0385,0.0386,37,3.358158405
2023-02-15 13:45:00,0.0385,0.0385,0.0381,0.0384,26,3.475432804
2023-02-15 14:00:00,0.0387,0.0407,0.0386,0.0407,132,4.870044747
